id, latitude, longitude
7529,47.37589729,8.549131024
7530,47.37602732,8.549981018
7531,47.35504464,8.534121172
7532,47.35505464,8.533481176
7533,47.35525466,8.533511176
7534,47.35532467,8.534081172
7535,47.35600476,8.534351169
7536,47.35621478,8.534401168
7537,47.35712489,8.534481165
7538,47.35758494,8.534521164
7539,47.35853505,8.534281163
7540,47.35873507,8.533751166
7541,47.35528467,8.534321171
7542,47.3589251,8.534251162
7543,47.35799497,8.532161178
7544,47.358115,8.533571169
7545,47.35824501,8.533381169
7546,47.35793497,8.533021172
7547,47.35755494,8.533921168
7548,47.35756494,8.534711163
7549,47.35795498,8.53340117
7550,47.35754493,8.533261172
7551,47.35739491,8.533141173
7552,47.35710488,8.533541171
7553,47.3572149,8.533891169
7554,47.35750493,8.533961168
7555,47.35715489,8.533931169
7556,47.35702487,8.533141174
7557,47.35624478,8.534241169
7558,47.35595474,8.533161176
7559,47.35595474,8.533371175
7560,47.35615477,8.533371174
7561,47.35633479,8.533371174
7562,47.3564848,8.533381174
7563,47.35595474,8.533081177
7564,47.3564848,8.533091175
7565,47.35652481,8.53387117
7566,47.35678484,8.533691171
7567,47.35634479,8.533091176
7568,47.35616476,8.533081176
7569,47.35669483,8.533761171
7570,47.35685486,8.534351167
7571,47.35685486,8.534531166
7572,47.35654482,8.53394117
7573,47.35665483,8.534291168
7574,47.35664483,8.534491166
7575,47.40302923,8.465631525
7576,47.41289087,8.492561298
7577,47.41722089,8.467911471
7578,47.41750095,8.469441458
7579,47.42008137,8.475221406
7580,47.42051142,8.475251405
7581,47.42135151,8.475251402
7582,47.43586494,8.554380764
7583,47.43537487,8.554050769
7584,47.43268448,8.552080795
7585,47.43116425,8.550310814
7586,47.43094422,8.550040817
7587,47.43440473,8.553300778
7588,47.43561491,8.554350766
7589,47.43590495,8.554510763
7590,47.43556497,8.557380744
7591,47.43579498,8.55639075
7592,47.43516497,8.560120727
7593,47.43501495,8.560120728
7594,47.43503496,8.560340726
7595,47.39048825,8.491771366
7596,47.41238124,8.516091129
7597,47.41178117,8.51618113
7598,47.40997086,8.511211171
7599,47.40995103,8.520711104
7600,47.41053099,8.514381147
7601,47.409561,8.521621099
7602,47.40922097,8.522481094
7603,47.40915096,8.522091097
7604,47.36047515,8.520411246
7605,47.36094521,8.520831242
7606,47.3490238,8.516601294
7607,47.3490038,8.517051291
7608,47.33471221,8.522921282
7609,47.3347022,8.522301285
7610,47.33639239,8.521611287
7611,47.33453219,8.522841282
7612,47.33433216,8.523001282
7613,47.33400213,8.524081276
7614,47.33619236,8.520621293
7615,47.33273197,8.520061302
7616,47.33268196,8.520191301
7617,47.42771422,8.571720682
7618,47.4355554,8.5783806
7619,47.41954319,8.574050703
7620,47.33770254,8.521341286
7621,47.33882268,8.522891274
7622,47.33861265,8.52202128
7623,47.38433809,8.530411119
7624,47.38236782,8.528441138
7625,47.41552176,8.523441065
7626,47.42289327,8.554760818
7627,47.33422215,8.522371286
7628,47.33312202,8.521611292
7629,47.42383229,8.498891215
7630,47.42535249,8.499771204
7631,47.41939339,8.586600621
7632,47.41726239,8.545660904
7633,47.41864259,8.547110888
7634,47.42202308,8.550430852
7635,47.42177304,8.550230854
7636,47.42118296,8.54965086
7637,47.41961273,8.548040878
7638,47.41923267,8.547710882
7639,47.41936269,8.54784088
7640,47.41774246,8.546190898
7641,47.41296185,8.546230916
7642,47.41122165,8.546840919
7643,47.41131166,8.546820919
7644,47.41230178,8.546500917
7645,47.41204174,8.546590917
7646,47.42031297,8.556170819
7647,47.42471362,8.560570771
7648,47.42756419,8.571140686
7649,47.42717384,8.555700793
7650,47.42457327,8.543330891
7651,47.43095422,8.550120816
7652,47.43084421,8.550380815
7653,47.4301741,8.549330825
7654,47.41036228,8.592430625
7655,47.41049229,8.592200626
7656,47.42466265,8.511671118
7657,47.42469266,8.511841116
7658,47.43523543,8.582100576
7659,47.43556547,8.582100574
7660,47.41599273,8.574510715
7661,47.38016753,8.526131159
7662,47.37863734,8.525601167
7663,47.37932747,8.529521139
7664,47.37905738,8.524781171
7665,47.37989751,8.526691156
7666,47.3791374,8.525811164
7667,47.37938744,8.526101162
7668,47.37958746,8.52632116
7669,47.37966747,8.526421159
7670,47.38072757,8.52428117
7671,47.38035754,8.524921167
7672,47.39043973,8.598950668
7673,47.38464897,8.600040685
7674,47.34800323,8.467231615
7675,47.34826327,8.46790161
7676,47.34849329,8.467431613
7677,47.34862331,8.468211608
7678,47.34865331,8.468261607
7679,47.34895334,8.467581611
7680,47.34946339,8.467041614
7681,47.34969341,8.466451618
7682,47.42974329,8.512501093
7683,47.43075343,8.513251083
7684,47.4306234,8.51239109
7685,47.4301133,8.510891103
7686,47.42988327,8.510511107
7687,47.42032357,8.590040595
7688,47.42038358,8.590170594
7689,47.42343398,8.589270585
7690,47.43612442,8.528180952
7691,47.35659413,8.46472162
7692,47.35570403,8.465051619
7693,47.35600408,8.466561609
7694,47.35674416,8.466681607
7695,47.35537402,8.466831608
7696,47.35571405,8.466851607
7697,47.35727427,8.471451574
7698,47.35675423,8.472911565
7699,47.35497408,8.476391544
7700,47.35566417,8.477771534
7701,47.35549416,8.478911526
7702,47.35570419,8.479231524
7703,47.35539416,8.479721521
7704,47.35486415,8.484371491
7705,47.35446412,8.485411485
7706,47.35396408,8.487041475
7707,47.35263394,8.487971471
7708,47.35065375,8.490421458
7709,47.35242392,8.487831472
7710,47.35276396,8.48809147
7711,47.34642333,8.496391426
7712,47.34623331,8.496091429
7713,47.34569324,8.494891437
7714,47.34478312,8.492771452
7715,47.3446031,8.492771452
7716,47.34348288,8.481871524
7717,47.34295281,8.480331535
7718,47.34317283,8.479021543
7719,47.34315282,8.478931544
7720,47.34647314,8.474691567
7721,47.37838729,8.524161177
7722,47.37832729,8.524121177
7723,47.41179106,8.509701176
7724,47.41218104,8.5062912
7725,47.41565145,8.50606119
7726,47.41347121,8.507221189
7727,47.41277112,8.506951193
7728,47.41326118,8.506941191
7729,47.41312116,8.506881192
7730,47.41178101,8.507161195
7731,47.33328202,8.518471311
7732,47.333212,8.517281318
7733,47.33369206,8.517221318
7734,47.33293198,8.518101314
7735,47.37588714,8.535761109
7736,47.37594714,8.53558111
7737,47.34340321,8.524331257
7738,47.34389324,8.520561279
7739,47.32923158,8.5213713
7740,47.32982167,8.526841267
7741,47.32998169,8.526311269
7742,47.39624937,8.520391151
7743,47.39635939,8.52047115
7744,47.39606932,8.518581164
7745,47.39641937,8.519181158
7746,47.39648938,8.519221158
7747,47.39628937,8.520221152
7748,47.39624935,8.519201159
7749,47.40145996,8.51816115
7750,47.40167,8.518821145
7751,47.40174001,8.519311141
7752,47.40181006,8.521651125
7753,47.40392022,8.515751159
7754,47.40644053,8.516311147
7755,47.40702061,8.516651143
7756,47.40679062,8.518941127
7757,47.40634058,8.520041121
7758,47.39995026,8.548710948
7759,47.40666136,8.564960816
7760,47.40911192,8.579900709
7761,47.40874208,8.593560625
7762,47.40851212,8.598020598
7763,47.40826213,8.60110058
7764,47.40893217,8.597990596
7765,47.40931221,8.596940601
7766,47.40878215,8.597590599
7767,47.40948219,8.594390616
7768,47.43026281,8.487141283
7769,47.43048283,8.486881284
7770,47.43058284,8.486741285
7771,47.41496165,8.520861086
7772,47.39985996,8.529971074
7773,47.40330035,8.528041076
7774,47.40369039,8.527761076
7775,47.40173018,8.529311072
7776,47.40843086,8.521251105
7777,47.40891089,8.520091112
7778,47.40656052,8.515021156
7779,47.41002039,8.484851363
7780,47.41013039,8.484501365
7781,47.40691071,8.523321096
7782,47.40602054,8.519641125
7783,47.40326028,8.524401101
7784,47.40294025,8.524991098
7785,47.40259022,8.525781093
7786,47.40242021,8.52633109
7787,47.40343032,8.525391093
7788,47.40328032,8.526461087
7789,47.39897985,8.529601079
7790,47.3990898,8.526111103
7791,47.3990898,8.525851104
7792,47.39905979,8.525561106
7793,47.39907986,8.530021076
7794,47.3985098,8.530151077
7795,47.39893985,8.530141076
7796,47.39898985,8.529901077
7797,47.40308028,8.525661093
7798,47.38594812,8.518741192
7799,47.33484216,8.512391345
7800,47.33441211,8.512061348
7801,47.33247195,8.522761286
7802,47.33412214,8.522281286
7803,47.34436329,8.520051281
7804,47.34357319,8.519111289
7805,47.34340317,8.51896129
7806,47.39401918,8.525731121
7807,47.3942892,8.524921126
7808,47.39422919,8.524211131
7809,47.39408919,8.525471123
7810,47.33815245,8.500451414
7811,47.33764242,8.504571389
7812,47.33823248,8.504331389
7813,47.33911258,8.504431387
7814,47.34059275,8.505011381
7815,47.33855253,8.506451376
7816,47.34232298,8.509811349
7817,47.34304305,8.50770136
7818,47.33418202,8.501601412
7819,47.33651228,8.501981407
7820,47.3523343,8.530901198
7821,47.36387526,8.49411141
7822,47.3632552,8.495021405
7823,47.38910881,8.541461032
7824,47.38892878,8.54039104
7825,47.35911557,8.589040837
7826,47.34068271,8.498341423
7827,47.34800348,8.493581442
7828,47.34870355,8.492581447
7829,47.34912359,8.49208145
7830,47.34953363,8.491761451
7831,47.35055374,8.490831455
7832,47.35239393,8.48972146
7833,47.35334403,8.48945146
7834,47.35676442,8.490201449
7835,47.35713446,8.49000145
7836,47.3575945,8.488911456
7837,47.35997477,8.489821446
7838,47.35849464,8.493221426
7839,47.3570845,8.494231422
7840,47.35614441,8.495891413
7841,47.35633444,8.496981405
7842,47.35409422,8.49993139
7843,47.35335414,8.50020139
7844,47.35267406,8.499921393
7845,47.35211401,8.501391384
7846,47.35044383,8.501961384
7847,47.35045385,8.503941371
7848,47.34503326,8.505941368
7849,47.34444319,8.506551365
7850,47.34506328,8.508641351
7851,47.34622342,8.509291345
7852,47.34678349,8.510081339
7853,47.34754358,8.511171331
7854,47.37376686,8.533581128
7855,47.35349438,8.525171231
7856,47.35269429,8.524721236
7857,47.3528143,8.524701236
7858,47.35285431,8.524791235
7859,47.37240664,8.529001162
7860,47.37183656,8.528081169
7861,47.35915509,8.52975119
7862,47.35728487,8.529891193
7863,47.35729487,8.529811194
7864,47.35662478,8.529271199
7865,47.35689482,8.529961194
7866,47.35634476,8.530001195
7867,47.32919159,8.52473128
7868,47.34574345,8.520921273
7869,47.34599348,8.521121272
7870,47.3564947,8.521471248
7871,47.35746481,8.521551245
7872,47.35229423,8.523981241
7873,47.36793591,8.51089129
7874,47.36672571,8.505821326
7875,47.37296675,8.53218114
7876,47.32949157,8.514341342
7877,47.37365672,8.522921198
7878,47.37315667,8.523651194
7879,47.3733867,8.523951192
7880,47.37341669,8.523281196
7881,47.37362672,8.523571193
7882,47.37437681,8.523431192
7883,47.37421679,8.522971196
7884,47.37439681,8.522981195
7885,47.37102664,8.543271075
7886,47.37058659,8.543721073
7887,47.37778747,8.544271049
7888,47.37207683,8.549361034
7889,47.374917,8.534331121
7890,47.41362122,8.50693119
7891,47.41371123,8.506841191
7892,47.4139113,8.509071174
7893,47.41371125,8.507891183
7894,47.42406229,8.497311226
7895,47.4256525,8.498101215
7896,47.40902094,8.521921099
7897,47.40891094,8.522911092
7898,47.40828084,8.521561104
7899,47.37745712,8.519201212
7900,47.32934159,8.521141301
7901,47.33006167,8.5211613
7902,47.33235194,8.522391289
7903,47.33388211,8.522411286
7904,47.32958154,8.50790138
7905,47.33005159,8.506581388
7906,47.33324196,8.509431366
7907,47.33343197,8.507981374
7908,47.33330198,8.510991356
7909,47.33335198,8.511021356
7910,47.3324719,8.51390134
7911,47.3324319,8.514091339
7912,47.33229188,8.513711341
7913,47.38408849,8.564200903
7914,47.388849,8.55747093
7915,47.38563871,8.566590883
7916,47.38829896,8.559720917
7917,47.39117935,8.562060892
7918,47.39362964,8.560140896
7919,47.38675828,8.52321116
7920,47.3874984,8.525421143
7921,47.38851899,8.559760916
7922,47.379348,8.57393086
7923,47.38627778,8.492571371
7924,47.38596775,8.492931369
7925,47.38616776,8.492451372
7926,47.38691782,8.490591383
7927,47.37744776,8.574240864
7928,47.37709771,8.573050872
7929,47.37712771,8.572980873
7930,47.37618756,8.570020894
7931,47.37535744,8.568160908
7932,47.37537744,8.568000909
7933,47.37504738,8.566710918
7934,47.3751874,8.567090915
7935,47.37495737,8.566460919
7936,47.37107682,8.560420968
7937,47.37253704,8.563540945
7938,47.37248703,8.563230947
7939,47.37278707,8.563790943
7940,47.38734835,8.523651155
7941,47.38803845,8.524351149
7942,47.38789843,8.524621147
7943,47.38678828,8.52313116
7944,47.39964937,8.495361316
7945,47.39976938,8.495441315
7946,47.40115954,8.495081314
7947,47.4025498,8.501031267
7948,47.40258981,8.501081267
7949,47.40261981,8.501131266
7950,47.40254981,8.501191266
7951,47.4025298,8.501151266
7952,47.41182112,8.513061152
7953,47.41192111,8.512031159
7954,47.37670763,8.570720888
7955,47.37715772,8.573580869
7956,47.37676764,8.570710888
7957,47.37970773,8.54639103
7958,47.37986775,8.546931026
7959,47.37768756,8.553070994
7960,47.34607393,8.59004087
7961,47.37216688,8.553421008
7962,47.37142678,8.552471016
7963,47.37127677,8.552561016
7964,47.37053668,8.553001015
7965,47.37188683,8.551721019
7966,47.37227688,8.551331021
7967,47.32927159,8.524201283
7968,47.33092178,8.523731283
7969,47.3716568,8.551411022
7970,47.37179682,8.55160102
7971,47.37183682,8.550871025
7972,47.37189682,8.550901024
7973,47.37184682,8.551321022
7974,47.37189683,8.550991024
7975,47.37233688,8.551071022
7976,47.37276693,8.55114102
7977,47.37130676,8.551701021
7978,47.37076671,8.552961015
7979,47.37124678,8.554261006
7980,47.37194685,8.552871012
7981,47.37165683,8.553891007
7982,47.37383707,8.552041012
7983,47.35439441,8.516251285
7984,47.35477445,8.516451283
7985,47.3724269,8.551591019
7986,47.37258692,8.551901016
7987,47.37134677,8.552511016
7988,47.37159682,8.553741008
7989,47.37157681,8.553691008
7990,47.3724769,8.551451019
7991,47.37289695,8.551051021
7992,47.3524341,8.507601344
7993,47.34970379,8.506731355
7994,47.34926374,8.506561357
7995,47.35527435,8.499281392
7996,47.35522434,8.499291392
7997,47.35333414,8.500971385
7998,47.35327414,8.501001385
7999,47.35525434,8.499221393
8000,47.35556437,8.498681396
8001,47.35631445,8.498081398
8002,47.35646446,8.4977214
8003,47.35846468,8.4971414
8004,47.37851752,8.541471064
8005,47.37596722,8.541871069
8006,47.37596722,8.541941069
8007,47.37677732,8.541721068
8008,47.37723737,8.541841066
8009,47.3758372,8.541971069
8010,47.37598722,8.542021068
8011,47.37195681,8.549261035
8012,47.36627612,8.548581055
8013,47.36575604,8.547491063
8014,47.3668463,8.560110983
8015,47.36753638,8.559840982
8016,47.36681612,8.542371092
8017,47.36670611,8.542401092
8018,47.36701616,8.54414108
8019,47.36702616,8.54420108
8020,47.36713618,8.54408108
8021,47.3664561,8.545121076
8022,47.36699616,8.544681077
8023,47.36630604,8.540511105
8024,47.36636609,8.545131076
8025,47.36635609,8.545201075
8026,47.36745622,8.545081073
8027,47.3672662,8.544481077
8028,47.36756624,8.545171072
8029,47.36670614,8.545661072
8030,47.37231674,8.5387411
8031,47.37198672,8.540071092
8032,47.37197672,8.54034109
8033,47.37156665,8.538571103
8034,47.37130665,8.541041088
8035,47.37128665,8.541601084
8036,47.3694564,8.538491109
8037,47.37170669,8.54060109
8038,47.37156667,8.54062109
8039,47.37134665,8.541031088
8040,47.37051654,8.540111096
8041,47.37120662,8.539891095
8042,47.37160666,8.538771101
8043,47.3702665,8.539271102
8044,47.37104659,8.538981102
8045,47.37230674,8.538521101
8046,47.37271679,8.5384811
8047,47.37458702,8.538891092
8048,47.37511708,8.539131089
8049,47.37568716,8.539431086
8050,47.37637724,8.539751082
8051,47.37695731,8.53979108
8052,47.37690731,8.540011079
8053,47.37575716,8.539181087
8054,47.3752471,8.53892109
8055,47.37461702,8.538601094
8056,47.37387692,8.538221099
8057,47.37235674,8.538211103
8058,47.37070655,8.538831103
8059,47.3711066,8.538671103
8060,47.37022649,8.539011104
8061,47.37673733,8.543321058
8062,47.37678733,8.543191059
8063,47.40582983,8.481021403
8064,47.40562982,8.4816014
8065,47.4054498,8.481751399
8066,47.36784624,8.54214109
8067,47.36784624,8.541901092
8068,47.38029769,8.537571084
8069,47.38027769,8.537611084
8070,47.38871854,8.525591138
8071,47.3848881,8.526881141
8072,47.37121644,8.523371201
8073,47.37222659,8.526711177
8074,47.37397673,8.520581212
8075,47.37304664,8.522601201
8076,47.43555314,8.473591371
8077,47.43574315,8.473231373
8078,47.43579318,8.474091366
8079,47.37392675,8.523241195
8080,47.37218651,8.520331218
8081,47.37959733,8.515801229
8082,47.37963733,8.51566123
8083,47.37989736,8.515861228
8084,47.37953732,8.51566123
8085,47.37976736,8.516421225
8086,47.37966735,8.516451225
8087,47.3793573,8.516101228
8088,47.36507546,8.500221367
8089,47.36498537,8.492991415
8090,47.36541541,8.49209142
8091,47.36927568,8.479001502
8092,47.36820552,8.475831525
8093,47.36786547,8.475171531
8094,47.36880556,8.473891538
8095,47.36945561,8.472271548
8096,47.36751532,8.466391592
8097,47.36479508,8.470451568
8098,47.36280492,8.475601536
8099,47.36047468,8.476811532
8100,47.35984462,8.477011532
8101,47.3596446,8.477861526
8102,47.35761443,8.482681497
8103,47.35288397,8.488531467
8104,47.35203417,8.519831268
8105,47.37864736,8.52671116
8106,47.39136867,8.512871217
8107,47.39174872,8.513071214
8108,47.36297515,8.493961413
8109,47.36380522,8.491901425
8110,47.36502526,8.48333148
8111,47.36405513,8.481591494
8112,47.36414514,8.481481494
8113,47.36088484,8.487041463
8114,47.36013476,8.487151463
8115,47.35830456,8.486921468
8116,47.35642436,8.487681466
8117,47.35629435,8.488421462
8118,47.35587429,8.487671467
8119,47.35527421,8.486291477
8120,47.35425412,8.487591471
8121,47.36032467,8.47712153
8122,47.36163473,8.470351574
8123,47.36133464,8.465451608
8124,47.38670741,8.465511563
8125,47.38510726,8.466991555
8126,47.37415628,8.483521461
8127,47.36668592,8.524401206
8128,47.36633588,8.524961203
8129,47.36663591,8.524471205
8130,47.36639589,8.524871203
8131,47.38456835,8.548371002
8132,47.34981422,8.560831025
8133,47.35009426,8.561181022
8134,47.35028428,8.561601019
8135,47.34978422,8.560861025
8136,47.35016427,8.561121022
8137,47.35014427,8.561741019
8138,47.38518792,8.510791248
8139,47.38457789,8.514091227
8140,47.38550795,8.510711248
8141,47.37025621,8.513411268
8142,47.42258309,8.547110872
8143,47.37332675,8.529111158
8144,47.35746456,8.496671405
8145,47.35747456,8.496301408
8146,47.35747456,8.496181408
8147,47.35704448,8.493371428
8148,47.35794459,8.493781423
8149,47.43145463,8.567150696
8150,47.43205472,8.567840688
8151,47.36547528,8.480711497
8152,47.36959641,8.538421109
8153,47.37350678,8.530021152
8154,47.37367681,8.530561148
8155,47.3736368,8.529871153
8156,47.35787449,8.485691477
8157,47.36016468,8.479361515
8158,47.36065473,8.479301515
8159,47.36087474,8.478161522
8160,47.36111477,8.47839152
8161,47.36149484,8.481111501
8162,47.36164488,8.482461492
8163,47.36210495,8.484381478
8164,47.36280501,8.483221485
8165,47.36330505,8.481331497
8166,47.36348506,8.481261497
8167,47.36392505,8.475891533
8168,47.36986563,8.470111562
8169,47.35321423,8.511841316
8170,47.35371429,8.511621316
8171,47.35311421,8.510911322
8172,47.35313422,8.511531318
8173,47.36882566,8.481371486
8174,47.36870567,8.483141474
8175,47.39179932,8.553920942
8176,47.41086091,8.507671194
8177,47.42079139,8.472461426
8178,47.3850387,8.571820853
8179,47.38443862,8.571480857
8180,47.38410858,8.571850856
8181,47.3841686,8.572370853
8182,47.38594883,8.572890843
8183,47.38557879,8.57356084
8184,47.38733902,8.573760833
8185,47.38448866,8.574470839
8186,47.38463867,8.573900841
8187,47.41652321,8.598680558
8188,47.41730329,8.597440562
8189,47.41354279,8.597880576
8190,47.38842842,8.519381181
8191,47.40835044,8.498511268
8192,47.4099206,8.497191273
8193,47.41114073,8.496011278
8194,47.41149069,8.491711308
8195,47.41002062,8.497271272
8196,47.41015055,8.493011303
8197,47.41206081,8.494611285
8198,47.41189071,8.490521316
8199,47.41136065,8.490381318
8200,47.41114061,8.489801323
8201,47.41105059,8.489191328
8202,47.41071053,8.488251336
8203,47.41256075,8.488631328
8204,47.41721133,8.490191302
8205,47.41679136,8.494251273
8206,47.4160913,8.495621265
8207,47.41425109,8.495941269
8208,47.41358105,8.498091255
8209,47.41211086,8.496811269
8210,47.41141076,8.496321275
8211,47.4095805,8.493761299
8212,47.40965051,8.493891298
8213,47.40936049,8.494801292
8214,47.41218104,8.506171201
8215,47.4083006,8.507331205
8216,47.4075705,8.50687121
8217,47.36536597,8.545121079
8218,47.43469289,8.467021426
8219,47.43633312,8.468751407
8220,47.41482144,8.510901158
8221,47.32980164,8.521451299
8222,47.32977164,8.5211813
8223,47.3312118,8.521871294
8224,47.33186188,8.521801293
8225,47.33110179,8.522051293
8226,47.33129181,8.521411296
8227,47.33209191,8.522801287
8228,47.33138182,8.521341297
8229,47.41916348,8.593860576
8230,47.41835337,8.593930579
8231,47.41842346,8.598280551
8232,47.41839344,8.597690555
8233,47.41801339,8.597490558
8234,47.41771334,8.596910563
8235,47.41854343,8.595600568
8236,47.42052374,8.59843054
8237,47.42034372,8.598400541
8238,47.4227541,8.601700509
8239,47.42217405,8.603180502
8240,47.42271406,8.599760521
8241,47.42217401,8.601050516
8242,47.41741335,8.600430542
8243,47.41693328,8.600100547
8244,47.41461304,8.604630529
8245,47.40968082,8.510891175
8246,47.40755052,8.508401199
8247,47.40752052,8.508391199
8248,47.4009199,8.518151152
8249,47.40113991,8.517611155
8250,47.40087989,8.517941153
8251,47.40404046,8.529441063
8252,47.4052906,8.528431066
8253,47.4053706,8.528261067
8254,47.40729086,8.529421052
8255,47.40712085,8.52990105
8256,47.41240166,8.539420965
8257,47.41323176,8.538710967
8258,47.40700083,8.530021049
8259,47.34943363,8.49201145
8260,47.35223391,8.489211463
8261,47.35778451,8.488121461
8262,47.35814454,8.487481465
8263,47.35323402,8.489221462
8264,47.36141491,8.487511458
8265,47.36177495,8.487571457
8266,47.36463526,8.487131455
8267,47.36363517,8.488581447
8268,47.41011046,8.488051339
8269,47.4092804,8.489961328
8270,47.40798033,8.494581298
8271,47.41172061,8.48595135
8272,47.41626111,8.484561347
8273,47.41474094,8.48475135
8274,47.36599527,8.475181534
8275,47.36614528,8.475131534
8276,47.36554523,8.476421526
8277,47.36598526,8.474941536
8278,47.36526522,8.47746152
8279,47.36938569,8.479121501
8280,47.37002577,8.479521497
8281,47.36992576,8.479831495
8282,47.37006577,8.479131499
8283,47.37021579,8.479621496
8284,47.37041581,8.479381497
8285,47.37243602,8.478451499
8286,47.38586815,8.52201117
8287,47.40083959,8.500491276
8288,47.40064957,8.500271278
8289,47.40210984,8.50649123
8290,47.40222986,8.506491229
8291,47.36502539,8.494171407
8292,47.36502548,8.502641351
8293,47.41100014,8.465911503
8294,47.41118017,8.4661715
8295,47.41205028,8.466801493
8296,47.35181386,8.488531468
8297,47.35324401,8.487751471
8298,47.34945363,8.49202145
8299,47.35910449,8.473191559
8300,47.39162872,8.514091208
8301,47.39075862,8.51411121
8302,47.37679753,8.559790955
8303,47.41812287,8.56628076
8304,47.41741277,8.565820766
8305,47.41772283,8.566970757
8306,47.36803574,8.495381393
8307,47.41379066,8.476461415
8308,47.39073877,8.524121142
8309,47.39064876,8.524581139
8310,47.37713718,8.527091161
8311,47.37756724,8.527571157
8312,47.37993764,8.537261087
8313,47.3752569,8.522721195
8314,47.40354002,8.506661224
8315,47.40467991,8.49280132
8316,47.40422985,8.492491324
8317,47.40411984,8.492791322
8318,47.40421984,8.492071327
8319,47.40428985,8.492121326
8320,47.40457987,8.491321331
8321,47.4041299,8.496121298
8322,47.38059809,8.567780893
8323,47.40447987,8.491811328
8324,47.40617003,8.489891337
8325,47.40712015,8.490301331
8326,47.41385063,8.474551429
8327,47.43332437,8.542750858
8328,47.42903405,8.553800799
8329,47.40010992,8.525531103
8330,47.38091715,8.491331392
8331,47.37984705,8.492901384
8332,47.37881695,8.494551375
8333,47.37885697,8.495401369
8334,47.39116922,8.552580953
8335,47.39040914,8.553150952
8336,47.39283943,8.552790946
8337,47.39264941,8.552800947
8338,47.39201933,8.552790949
8339,47.39152927,8.552520952
8340,47.3909692,8.552650953
8341,47.39660979,8.544820985
8342,47.39647977,8.544760986
8343,47.39802999,8.546640968
8344,47.39749992,8.546350972
8345,47.33418219,8.529941241
8346,47.3401029,8.535251198
8347,47.34034294,8.536301191
8348,47.40876123,8.540300973
8349,47.40805113,8.539800979
8350,47.40751057,8.51119118
8351,47.40936081,8.512101167
8352,47.41104092,8.507151197
8353,47.40858059,8.505281218
8354,47.40847058,8.505211219
8355,47.40742042,8.503441235
8356,47.40732041,8.503351236
8357,47.40849055,8.50375123
8358,47.36610603,8.541591099
8359,47.33729236,8.501561408
8360,47.33838249,8.502751399
8361,47.34616334,8.500391401
8362,47.34555326,8.498891412
8363,47.34561325,8.497861418
8364,47.34630332,8.496761424
8365,47.34868364,8.503271379
8366,47.34068272,8.49887142
8367,47.34367304,8.497901421
8368,47.37551695,8.523931186
8369,47.37505691,8.524711182
8370,47.37474683,8.521851202
8371,47.40824128,8.547150928
8372,47.41142162,8.543700939
8373,47.41117159,8.543900939
8374,47.37167606,8.488181434
8375,47.38104733,8.503481308
8376,47.38118736,8.504061304
8377,47.38138738,8.503931304
8378,47.38148739,8.503681306
8379,47.3815874,8.503971304
8380,47.38096732,8.502971312
8381,47.40652044,8.510521187
8382,47.40784056,8.508371199
8383,47.40778055,8.508551198
8384,47.3956084,8.465441544
8385,47.39421824,8.465411547
8386,47.39349816,8.46520155
8387,47.39334978,8.573250814
8388,47.3936797,8.564550868
8389,47.3916596,8.576060803
8390,47.38913928,8.576760808
8391,47.39100946,8.571760832
8392,47.39069944,8.573680821
8393,47.39361968,8.563240876
8394,47.39194954,8.568890846
8395,47.39378974,8.566440855
8396,47.40196062,8.555910893
8397,47.42013295,8.556740816
8398,47.42036299,8.556920814
8399,47.41637262,8.565210775
8400,47.4168827,8.566120767
8401,47.3820286,8.597000712
8402,47.38248866,8.59705071
8403,47.38283869,8.595690717
8404,47.38320873,8.595320718
8405,47.38469892,8.594410718
8406,47.385239,8.594980712
8407,47.38537901,8.594780713
8408,47.38297873,8.598230702
8409,47.38541901,8.594090717
8410,47.40184954,8.490771343
8411,47.40143949,8.490551346
8412,47.40159951,8.490671344
8413,47.40170953,8.490711344
8414,47.40179954,8.490751343
8415,47.38057751,8.521171191
8416,47.38068753,8.521601188
8417,47.36091593,8.608150725
8418,47.35977576,8.604740747
8419,47.40341968,8.488291357
8420,47.40301963,8.488061359
8421,47.40268959,8.487831362
8422,47.40219958,8.490611343
8423,47.40209952,8.487491366
8424,47.40182948,8.486971371
8425,47.40028935,8.489731355
8426,47.3999693,8.489471357
8427,47.4009994,8.488101365
8428,47.40152945,8.48716137
8429,47.40083939,8.488401363
8430,47.40022934,8.489661355
8431,47.39976931,8.491191346
8432,47.40106941,8.488171364
8433,47.4009094,8.488491362
8434,47.40129948,8.490501346
8435,47.40016933,8.489611356
8436,47.43568408,8.514981051
8437,47.43145373,8.523041008
8438,47.43111379,8.528110973
8439,47.42821332,8.522991021
8440,47.42819326,8.519911044
8441,47.42820327,8.52052104
8442,47.35927503,8.522401236
8443,47.36236547,8.530531177
8444,47.36193542,8.530551178
8445,47.36225545,8.529861182
8446,47.36225545,8.529611183
8447,47.36255548,8.529271185
8448,47.36303553,8.528761187
8449,47.36350558,8.528311189
8450,47.36377562,8.528841185
8451,47.3636456,8.52801119
8452,47.36201541,8.52865119
8453,47.41848283,8.561410791
8454,47.42273345,8.565170748
8455,47.41975301,8.562490779
8456,47.41998304,8.562690777
8457,47.41914292,8.561930785
8458,47.41847283,8.56170079
8459,47.41857284,8.561470791
8460,47.42125323,8.563830763
8461,47.42147326,8.564040761
